# data/newsnode-reactions.2026-01.txt
# discordMsgId,username,emojiInApp,cubes

1456726795058680034,yurigiu,👍,250
1456726795058680034,madagascaradam,🤘,250
1456726795058680034,lillakra,👍,250
1456726795058680034,alfims,✅,250
1456726795058680034,johnic1983,👍,250
1456726795058680034,valase,🎆,250
1456726795058680034,johnnymnemonics,zCube,250
1456726795058680034,jaxjaxus,✅,250
1456726795058680034,sh4kku,👍,250
1456726795058680034,sasha5889,👍,250
1456726795058680034,avin_novor,❤️,250
1456726795058680034,wolfmaron999,👍,250
1456726795058680034,slay_da_b,👍,250
1456726795058680034,ivanpetrov32,👍,250
1456726795058680034,somemarblesfriday,👍,250
1456726795058680034,snoopys030,👍,250
1456726795058680034,smogracing,👍,250
1456726795058680034,ekymu52,👍,250
1456726795058680034,player0451,👍,250
1456726795058680034,skillfielder,👍,250
1456726795058680034,dahhel,👍,250
1456726795058680034,operacional_cae,👍,250
1456726795058680034,100bitlive,👍,250
1456726795058680034,rzvlover,👍,250
1456726795058680034,foreeeveeer,🎆,250
1456726795058680034,doubledwonders,👍,250
1456726795058680034,absullahqazi,👍,25
1456726795058680034,irblacky,👍,25
1457264683445780523,sasha5889,👍,250
1457264683445780523,alphonsoe,👍,250
1457264683445780523,somemarblesfriday,👍,250
1457264683445780523,yurigiu,👍,250
1457264683445780523,valase,♥️,250
1457264683445780523,johnnymnemonics,👍,250
1457264683445780523,madagascaradam,👍,250
1457264683445780523,zoskycube,👋,250
1457264683445780523,cerebralx1,👍,250
1457264683445780523,avin_novor,♥️,250
1457264683445780523,snoopys030,👍,250
1457264683445780523,player0451,👍,250
1457264683445780523,skillfielder,👍,250
1457264683445780523,skillfielder,♥️,250
1457264683445780523,slay_da_b,👍,250
1457264683445780523,alfims,👍,250
1457264683445780523,wolfmaron999,👍,250
1457264683445780523,dahhel,👍,250
1457264683445780523,operacional_cae,👍,250
1457264683445780523,100bitlive,👍,250
1457264683445780523,rzvlover,👍,250
1457264683445780523,foreeeveeer,👍,250
1457264683445780523,ivanpetrov32,👍,250
1457264683445780523,doubledwonders,👍,250
1457264683445780523,smogracing,👍,250
1457264683445780523,absullahqazi,👍,25
1457264683445780523,irblacky,👍,25
1457912862436626472,valase,👍,250
1457912862436626472,player0451,👍,250
1457912862436626472,madagascaradam,🫡,250
1457912862436626472,avin_novor,❤️,250
1457912862436626472,sasha5889,👍,250
1457912862436626472,somemarblesfriday,🙀,250
1457912862436626472,yurigiu,👍,250
1457912862436626472,lillakra,👍,250
1457912862436626472,skillfielder,👍,250
1457912862436626472,johnnymnemonics,👍,250
1457912862436626472,slay_da_b,👍,250
1457912862436626472,snoopys030,👍,250
1457912862436626472,alfims,🫡,250
1457912862436626472,wolfmaron999,👍,250
1457912862436626472,dahhel,🫡,250
1457912862436626472,operacional_cae,👍,250
1457912862436626472,100bitlive,👍,250
1457912862436626472,rzvlover,👍,250
1457912862436626472,foreeeveeer,🫡,250
1457912862436626472,ivanpetrov32,👍,250
1457912862436626472,doubledwonders,👍,250
1457912862436626472,smogracing,👍,250
1457912862436626472,absullahqazi,👍,25
1457912862436626472,irblacky,👍,25
1458275549905555680,player0451,👍,250
1458275549905555680,alyssrentori,🤔,250
1458275549905555680,valase,🤔,250
1458275549905555680,slay_da_b,👍,250
1458275549905555680,lillakra,👍,250
1458275549905555680,madagascaradam,🫡,250
1458275549905555680,snoopys030,🤔,250
1458275549905555680,somemarblesfriday,🤔,250
1458275549905555680,avin_novor,❤️,250
1458275549905555680,sasha5889,🎉,250
1458275549905555680,johnnymnemonics,👍,250
1458275549905555680,yurigiu,👍,250
1458275549905555680,wolfmaron999,👍,250
1458275549905555680,alfims,🫡,250
1458275549905555680,cerebralx1,🫡,250
