steamAppId,gameName,cost,quantity,enabled,createdAt,firstSeen,lastSeen
49600,Beat Hazard,41860,1,true,2025-11-07T14:48:04.630Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
243120,Betrayer,287040,1,true,2025-11-07T14:53:12.030Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
330020,Children of Morta,77740,1,true,2025-11-26T20:40:20.823Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
820520,Deceive Inc.,43420,1,true,2025-11-10T21:56:50.051Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
207190,Fireburst,38220,1,true,2025-11-10T22:04:21.313Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
22130,Hearts of Iron 2 Complete,75140,1,true,2025-11-10T23:36:08.831Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
609920,Hotshot Racing,41340,1,true,2025-11-10T23:36:41.087Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
1486630,Intravenous,87100,2,true,2025-11-10T23:38:15.386Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
25980,Majesty 2,82940,1,true,2025-11-10T23:40:05.930Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
327010,Motorama,91000,1,true,2025-11-10T23:41:37.528Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
1530,Multiwinia,96460,1,true,2025-11-10T23:41:59.054Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
1929870,Nomad Survival,20280,2,true,2025-11-10T23:42:22.631Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
33570,Patrician III,46280,1,true,2025-11-10T23:43:09.927Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
57620,Patrician IV,56940,1,true,2025-11-10T23:43:41.989Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
232770,POSTAL,46800,2,true,2025-11-10T23:57:22.478Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
658430,Professor Watts Word Search: Into The Ocean,30940,1,true,2025-11-10T23:57:58.491Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
911130,Puzzle Monarch: Vampires,32500,1,true,2025-11-10T23:58:47.130Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
46370,Rig n Roll,37440,1,true,2025-11-11T00:00:05.648Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
289050,Shannon Tweed's Attack Of The Groupies,31720,1,true,2025-11-11T00:01:53.783Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
207040,Sine Mora,129220,1,true,2025-11-11T00:02:12.416Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
1213700,Spirit of the North,100360,1,true,2025-11-11T00:04:12.688Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
1549690,SPRAWL,35880,1,true,2025-11-11T00:07:32.709Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
46270,Star Wolves,29640,1,true,2025-11-11T00:08:02.601Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
GIFT_CARD,Steam Wallet Funds (5CAD),260420,5,true,2025-11-11T00:56:24.949Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
303610,Suicide Guy,63960,4,true,2025-11-11T00:09:02.372Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
860860,Suicide Guy: Sleepin' Deeply,27820,1,true,2025-11-11T00:09:23.725Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
315540,The Joylancer: Legendary Motor Knight,40040,1,true,2025-11-11T00:10:33.835Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
24670,Trainz™ Simulator 12,86060,1,true,2025-11-11T00:11:30.763Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
27900,Twin Sector,58240,1,true,2025-11-11T00:11:53.637Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
264120,Victory: The Age of Racing,87880,1,true,2025-11-11T00:12:18.164Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
57700,Who's That Flying?!,27820,1,true,2025-11-11T00:13:37.820Z,2026-03-05T21:56:40.720Z,2026-03-05T21:56:40.720Z
