# data/newsnode-reactions.2025-12.txt
# discordMsgId,username,emojiInApp,cubes

1450620767870914603,ivanpetrov32,👍,250
1450620767870914603,foreeeveeer,🤔,250
1450620767870914603,doubledwonders,🥳,250
1450620767870914603,smogracing,👍,250
1450620767870914603,absullahqazi,🥳,25
1450620767870914603,irblacky,🥳,25
1452739519303389285,yurigiu,👍,250
1452739519303389285,madagascaradam,🥳,250
1452739519303389285,snoopys030,👍,250
1452739519303389285,valase,📋,250
1452739519303389285,skillfielder,🥳,250
1452739519303389285,johnnymnemonics,👍,250
1452739519303389285,somemarblesfriday,🥳,250
1452739519303389285,player0451,🥳,250
1452739519303389285,slay_da_b,👍,250
1452739519303389285,dahhel,🥳,250
1452739519303389285,operacional_cae,👍,250
1452739519303389285,100bitlive,👍,250
1452739519303389285,rzvlover,🥳,250
1452739519303389285,ivanpetrov32,👍,250
1452739519303389285,foreeeveeer,🥳,250
1452739519303389285,doubledwonders,👍,250
1452739519303389285,smogracing,🥳,250
1452739519303389285,absullahqazi,🥳,25
1452739519303389285,irblacky,🥳,25
1454370627082522646,lillakra,🤘,250
1454370627082522646,madagascaradam,🤘,250
1454370627082522646,yurigiu,👍,250
1454370627082522646,valase,🥲,250
1454370627082522646,avin_novor,❤️,250
1454370627082522646,snoopys030,👍,250
1454370627082522646,skillfielder,🤘,250
1454370627082522646,johnnymnemonics,❤️,250
1454370627082522646,sasha5889,🤘,250
1454370627082522646,sh4kku,🤘,250
1454370627082522646,somemarblesfriday,🤘,250
1454370627082522646,player0451,🤘,250
1454370627082522646,slay_da_b,👍,250
1454370627082522646,wolfmaron999,🤘,250
1454370627082522646,operacional_cae,👍,250
1454370627082522646,100bitlive,🤘,250
1454370627082522646,dahhel,👍,250
1454370627082522646,rzvlover,❤️,250
1454370627082522646,ivanpetrov32,👍,250
1454370627082522646,foreeeveeer,👍,250
1454370627082522646,doubledwonders,🥲,250
1454370627082522646,smogracing,🤘,250
1454370627082522646,absullahqazi,🤘,25
1454370627082522646,irblacky,🤘,25
1455272082702209085,avin_novor,❤️,250
1455272082702209085,madagascaradam,👍,250
1455272082702209085,lillakra,👍,250
1455272082702209085,valase,❄️,250
1455272082702209085,yurigiu,👍,250
1455272082702209085,snoopys030,❤️,250
1455272082702209085,skillfielder,👍,250
1455272082702209085,johnnymnemonics,👍,250
1455272082702209085,sh4kku,👍,250
1455272082702209085,somemarblesfriday,👍,250
1455272082702209085,slay_da_b,👍,250
1455272082702209085,dahhel,👍,250
1455272082702209085,operacional_cae,👍,250
1455272082702209085,100bitlive,👍,250
1455272082702209085,rzvlover,👍,250
1455272082702209085,ivanpetrov32,👍,250
1455272082702209085,foreeeveeer,👍,250
1455272082702209085,doubledwonders,❄️,250
1455272082702209085,smogracing,👍,250
1455272082702209085,absullahqazi,👍,25
1455272082702209085,irblacky,👍,25
1456025493424967680,avin_novor,❤️,250
1456025493424967680,alphonsoe,❤️‍🔥,250
1456025493424967680,llucholba,🥳,250
1456025493424967680,yurigiu,🥇,250
1456025493424967680,madagascaradam,🥇,250
1456025493424967680,alfims,🥇,250
1456025493424967680,somemarblesfriday,👍,250
1456025493424967680,alyssrentori,zCube,250
1456025493424967680,wolfmaron999,🥇,250
1456025493424967680,slay_da_b,🥳,250
1456025493424967680,valase,🎉,250
1456025493424967680,sasha5889,🥇,250
1456025493424967680,lillakra,zCube,250
1456025493424967680,johnnymnemonics,zCube,250
1456025493424967680,calypso_ba,🎉,250
1456025493424967680,ekymu52,👍,250
1456025493424967680,snoopys030,❤️,250
1456025493424967680,skillfielder,🥇,250
1456025493424967680,ivanpetrov32,🥳,250
1456025493424967680,smogracing,👍,250
1456025493424967680,thanossoul,zCube,250
1456025493424967680,sh4kku,👍,250
1456025493424967680,cerebralx1,🥳,250
1456025493424967680,player0451,🥇,250
1456025493424967680,dahhel,zCube,250
1456025493424967680,operacional_cae,👍,250
1456025493424967680,100bitlive,👍,250
1456025493424967680,rzvlover,🎉,250
1456025493424967680,foreeeveeer,❤️‍🔥,250
1456025493424967680,doubledwonders,🥇,250
1456025493424967680,absullahqazi,🥇,25
1456025493424967680,irblacky,🥇,25
