steamAppId,gameName,cost,quantity,enabled,createdAt,firstSeen,lastSeen
1356140,112 Operator - Call Editor,32000,1,true,2025-10-31T06:43:48.440Z,2026-03-05T21:56:44.222Z,2026-03-05T21:56:44.222Z
207020,Bang Bang Racing,46800,3,true,2025-10-31T05:46:16.006Z,2026-03-05T21:56:44.222Z,2026-03-05T21:56:44.222Z
