steamAppId,gameName,cost,quantity,enabled,createdAt,firstSeen,lastSeen
2376951,[DLC] Turbo Golf Racing: Space Explorers Galactic,101140,1,true,2026-02-13T18:43:21.605Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
745960,A Sky Full of Stars 仰望夜空的星辰,33800,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
877810,Anodyne 2: Return to Dust,68300,1,true,2026-02-26T22:38:51.683Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
1970580,Backpack Hero,29340,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
209000,Batman™: Arkham Origins,56800,0,false,2026-01-05T17:27:27.948Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
1158940,Blazing Sails,59280,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
2825560,Blazing Trail,223340,1,true,2026-02-10T14:55:25.882Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
1286350,BPM: BULLETS PER MINUTE,55600,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
1082710,Bug Fables: The Everlasting Sapling,98380,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
466980,Can't Drive This,139620,1,true,2026-02-01T15:46:52.974Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
1623120,Chaos on Wheels,201760,1,true,2026-02-13T18:37:06.483Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
1016800,Chernobylite Complete Edition,83200,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
1766740,Choo-Choo Charles,59760,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
397950,Clustertruck,74100,1,true,2026-02-25T20:39:03.409Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
2062030,Code Alkonost: Awakening of Evil,39140,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
313780,Conarium,56160,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
2304440,Creatures of Ava,34060,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
1061180,Crumble,49140,1,true,2026-02-05T19:54:32.709Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
1667400,Cute Cats,25360,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
1169740,Danger Scavenger,33540,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
718590,Dark Devotion,109460,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
934700,Dead Island 2,271960,0,false,2026-01-29T14:37:00.838Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
2813110,Dead Island 2 - Expansion Pass,110760,0,false,2026-01-29T14:37:28.061Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
3316470,DEAD TRASH,36400,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
264730,Deadly 30,19760,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
1338840,Death in the Water 2,44460,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
1083790,Deathbulge: Battle of the Bands,32240,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
1274570,DEVOUR,160680,2,true,2026-02-22T15:34:09.569Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
1983260,Dungeons of Hinterberg,33540,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
315810,eden*,112940,1,true,2026-02-28T21:17:14.309Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
2262610,Endless Monday: Dreams and Deadlines,135980,1,true,2026-02-07T16:13:47.516Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
1179080,FAITH: The Unholy Trinity,46020,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
1425730,Gal*Gun Returns,51740,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
1850740,Ghost Watchers,83460,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
3749790,Go Kart Island,171080,1,true,2026-02-11T18:46:17.950Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
251870,Go! Go! Nippon! ~My First Trip to Japan~,52520,1,true,2026-02-03T18:42:17.593Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
397030,Go! Go! Nippon! 2015,23660,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
534840,Go! Go! Nippon! 2016,21840,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
1432910,Godlike Burger,28080,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
2278790,Grapple Dogs: Cosmic Canines,98540,1,true,2026-02-07T16:16:51.439Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
1740720,Have a Nice Death,99680,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
2020710,Havendock,26000,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
1138850,Heavenly Bodies,169780,1,true,2026-02-15T17:24:32.318Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
2322830,Hot Lap Racing,217620,1,true,2026-02-13T18:38:37.268Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
326480,If My Heart Had Wings,19500,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
1038710,If My Heart Had Wings -Flight Diary,22360,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
923810,If My Heart Had Wings -Flight Diary-,49400,1,true,2026-02-04T04:38:54.518Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
1846170,Iron Lung,57200,2,true,2026-02-19T18:58:52.178Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
1370140,Kao the Kangaroo,105560,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
3027930,Karate Survivor,68100,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
968250,King of Retail,62140,1,true,2026-02-05T20:10:12.964Z,2026-03-05T21:56:17.524Z,2026-03-05T22:03:58.874Z
1796220,Laika: Aged Through Blood,92560,0,false,2026-02-01T00:00:00.000Z,2026-03-05T22:03:58.874Z,2026-03-05T22:03:58.874Z
