sessionId,appId,gameName,sessionStart,sessionEnd,videoId,unlockEpoch,achievementApiName,displayName,rarity,zCubes
ef23d524ce39,1304680,Voidigo,2026-06-06T13:46:09.748Z,2026-06-06T14:28:06.617Z,YI9A4DH0rlM,2026-06-06T14:05:03.000Z,CURRENCY_PICKUP_100,I Can Get Used to Collecting These,65.7,34
ef23d524ce39,1304680,Voidigo,2026-06-06T13:46:09.748Z,2026-06-06T14:28:06.617Z,YI9A4DH0rlM,2026-06-06T14:13:26.000Z,SPECIAL_W00_SHRIMP_LIPPYTOWER_KILL,Mutant Slayer,46.5,54
ef23d524ce39,1304680,Voidigo,2026-06-06T13:46:09.748Z,2026-06-06T14:28:06.617Z,YI9A4DH0rlM,2026-06-06T14:14:14.000Z,BEACON_ACTIVATE,Light up the Dark,52.9,47
ef23d524ce39,1304680,Voidigo,2026-06-06T13:46:09.748Z,2026-06-06T14:28:06.617Z,YI9A4DH0rlM,2026-06-06T14:23:08.000Z,GRUNT_W00_SHRIMP_ANT_KILL,Pest Control,50.2,50
,2397250,Big Helmet Heroes,,,vSUIbebPnxU,2026-06-06T23:41:01.000Z,Tutorial,Tutorial Slayer,85.2,15
cc99bd95c60c,2397250,Big Helmet Heroes,2026-06-07T15:16:18.109Z,2026-06-07T15:57:58.839Z,06Bt9eLNrMA,2026-06-07T15:35:26.000Z,SharingisEverything,Sharing is Everything,49.1,51
cc99bd95c60c,2397250,Big Helmet Heroes,2026-06-07T15:16:18.109Z,2026-06-07T15:57:58.839Z,06Bt9eLNrMA,2026-06-07T15:47:18.000Z,DragonEnd,Save the Princess,60.2,40
c64611a3f9c9,1794680,Vampire Survivors,2026-06-07T22:04:38.105Z,2026-06-07T23:34:21.944Z,GDhchsVvzhc,2026-06-07T23:33:03.000Z,FindManyChickens,EXTRA: Hyper The Coop,14.7,85
c64611a3f9c9,1794680,Vampire Survivors,2026-06-07T22:04:38.105Z,2026-06-07T23:34:21.944Z,GDhchsVvzhc,2026-06-07T23:33:04.000Z,ReachLV99WithClerici,IX - Divine Bloodline,22.3,78
c64611a3f9c9,1794680,Vampire Survivors,2026-06-07T22:04:38.105Z,2026-06-07T23:34:21.944Z,GDhchsVvzhc,2026-06-07T23:33:04.000Z,EvolveJavelin,EXTRA: Seraphic Cry,11.7,88
,1794680,Vampire Survivors,,,GDhchsVvzhc,2026-06-08T00:26:57.000Z,EvolveKingBible,Unholy Vespers,68.2,32
f6693ac667a2,1410640,Syberia: The World Before,2026-06-08T01:20:13.111Z,2026-06-08T03:22:47.894Z,OEAzFFA0X1k,2026-06-08T02:20:51.000Z,Trophy_Cemetery,Upsetting discovery,45.4,55
f6693ac667a2,1410640,Syberia: The World Before,2026-06-08T01:20:13.111Z,2026-06-08T03:22:47.894Z,OEAzFFA0X1k,2026-06-08T03:19:29.000Z,Trophy_SuperResistant,The super resistant,43.8,56
d81b8c1af9b9,2397250,Big Helmet Heroes,2026-06-11T23:37:52.576Z,2026-06-12T00:25:07.793Z,FrbRFrnxL7M,2026-06-12T00:01:28.000Z,Oops,Oops,22.7,77
d81b8c1af9b9,2397250,Big Helmet Heroes,2026-06-11T23:37:52.576Z,2026-06-12T00:25:07.793Z,FrbRFrnxL7M,2026-06-12T00:01:58.000Z,RageRoom,Rage Room,53.8,46
73b809515a15,1410640,Syberia: The World Before,2026-06-08T04:00:10.226Z,2026-06-13T21:12:24.830Z,BsgqXFuVSIQ,2026-06-13T20:37:47.000Z,Trophy_DanaLetter,The letter,43.4,57
,1410640,Syberia: The World Before,,,cq_ipGwoN18,2026-06-13T21:53:57.000Z,Trophy_NewHope,Grief accomplished,43.1,57
864fe8bfcc92,958520,33 Immortals,2026-06-14T16:33:10.969Z,2026-06-14T18:27:25.842Z,xPAo_YYOBI8,2026-06-14T16:38:01.000Z,1_IntroStart,The Rebellion Begins,98.6,1
864fe8bfcc92,958520,33 Immortals,2026-06-14T16:33:10.969Z,2026-06-14T18:27:25.842Z,xPAo_YYOBI8,2026-06-14T18:05:51.000Z,26_UnlockTwoWeapons,First Arms,83,17
864fe8bfcc92,958520,33 Immortals,2026-06-14T16:33:10.969Z,2026-06-14T18:27:25.842Z,xPAo_YYOBI8,2026-06-14T18:07:00.000Z,10_UnlockOnePerkSlot,Incipit,76.7,23
864fe8bfcc92,958520,33 Immortals,2026-06-14T16:33:10.969Z,2026-06-14T18:27:25.842Z,xPAo_YYOBI8,2026-06-14T18:21:41.000Z,2_CompleteCR,Unified Triumph,83.9,16
701deb62dbbd,692890,Roboquest,2026-06-14T20:41:58.381Z,2026-06-14T20:49:25.356Z,mHLMVYnuUoI,2026-06-14T20:46:18.000Z,ENEMY_DESTROY_BRONZE,Robo-Regulator (Bronze),73.6,26
f2122a382f98,692890,Roboquest,2026-06-15T20:32:40.368Z,2026-06-15T21:56:13.457Z,AaH15RZHp8g,2026-06-15T20:56:41.000Z,COMMANDO_UNLOCK,Commando,70.1,30
f2122a382f98,692890,Roboquest,2026-06-15T20:32:40.368Z,2026-06-15T21:56:13.457Z,AaH15RZHp8g,2026-06-15T21:05:50.000Z,SLIM_POWERCELL,Spare Some Change?,70.2,30
f2122a382f98,692890,Roboquest,2026-06-15T20:32:40.368Z,2026-06-15T21:56:13.457Z,AaH15RZHp8g,2026-06-15T21:24:30.000Z,POWERCELL_GATHER_BRONZE,Powercell Gatherer (Bronze),69.3,31
f2122a382f98,692890,Roboquest,2026-06-15T20:32:40.368Z,2026-06-15T21:56:13.457Z,AaH15RZHp8g,2026-06-15T21:42:43.000Z,GADGET_UNLOCK_BRONZE,Inspector Gadget (Bronze),63.4,37
f2122a382f98,692890,Roboquest,2026-06-15T20:32:40.368Z,2026-06-15T21:56:13.457Z,AaH15RZHp8g,2026-06-15T21:51:59.000Z,COMMANDO_MULTI_ROCKET,Special Delivery,42.7,57
f2122a382f98,692890,Roboquest,2026-06-15T20:32:40.368Z,2026-06-15T21:56:13.457Z,AaH15RZHp8g,2026-06-15T21:55:16.000Z,WRENCH_GATHER_BRONZE,Wrench Picker (Bronze),68.3,32
3d144d23f740,3527290,PEAK,2026-06-15T04:00:08.677Z,2026-06-15T23:31:18.984Z,cqf8uGLIY-0,2026-06-15T23:08:25.000Z,BeachcomberBadge,Beachcomber Badge,89.1,11
,2561580,Horizon Zero Dawn™ Remastered,,,YLJHyBXykB4,2026-06-16T03:03:14.000Z,defeatedthesawtooth,Defeated the Sawtooth,64.2,36
d4cf9e15ea07,2561580,Horizon Zero Dawn™ Remastered,2026-06-16T04:00:06.100Z,2026-06-17T18:25:50.473Z,L9Y9aHTuN84,2026-06-16T17:19:19.000Z,triumphedintheproving,Triumphed in the Proving,60.1,40
d4cf9e15ea07,2561580,Horizon Zero Dawn™ Remastered,2026-06-16T04:00:06.100Z,2026-06-17T18:25:50.473Z,L9Y9aHTuN84,2026-06-16T20:02:08.000Z,firsttallneckoverridden,First Tallneck Overridden,50.8,49
246d48b1d344,692890,Roboquest,2026-06-16T22:05:15.671Z,2026-06-16T22:54:00.885Z,yHbSHkVYon0,2026-06-16T22:47:29.000Z,LOG_UNLOCK_BRONZE,Log Collector (Bronze),76.8,23
13cf11e8fdfb,3527290,PEAK,2026-06-16T23:10:09.111Z,2026-06-16T23:32:30.101Z,P_y4tIDRy-E,2026-06-16T23:22:57.000Z,FirstAidBadge,First Aid Badge,41.9,58
d4cf9e15ea07,2561580,Horizon Zero Dawn™ Remastered,2026-06-16T04:00:06.100Z,2026-06-17T18:25:50.473Z,,2026-06-17T15:39:20.000Z,reachedlevel10,Reached level 10,55.9,44
d4cf9e15ea07,2561580,Horizon Zero Dawn™ Remastered,2026-06-16T04:00:06.100Z,2026-06-17T18:25:50.473Z,Ob-M-78J-Wc,2026-06-17T15:51:32.000Z,firstmetalflowerfound,First Metal Flower found,47.1,53
d4cf9e15ea07,2561580,Horizon Zero Dawn™ Remastered,2026-06-16T04:00:06.100Z,2026-06-17T18:25:50.473Z,Ob-M-78J-Wc,2026-06-17T16:16:23.000Z,stealthkilled10machines,Stealth killed 10 machines,49.9,50
d4cf9e15ea07,2561580,Horizon Zero Dawn™ Remastered,2026-06-16T04:00:06.100Z,2026-06-17T18:25:50.473Z,Ob-M-78J-Wc,2026-06-17T17:14:15.000Z,firstcorruptedzonecleared,First Corrupted Zone cleared,48.9,51
001f65f2cb81,2561580,Horizon Zero Dawn™ Remastered,2026-06-18T02:16:26.447Z,2026-06-18T04:10:10.952Z,dvafJifh8Vc,2026-06-18T03:48:53.000Z,firstbanditcampcleared,First Bandit Camp cleared,46.3,54
001f65f2cb81,2561580,Horizon Zero Dawn™ Remastered,2026-06-18T02:16:26.447Z,2026-06-18T04:10:10.952Z,dvafJifh8Vc,2026-06-18T04:09:25.000Z,foughtbackthecorruption,Fought back the corruption,42.7,57
,2615540,VOID/BREAKER,,,dc3RT7NlWZM,2026-06-18T19:34:54.000Z,ACH_06,Five Second Rule,67.3,33
3c817188abf4,2615540,VOID/BREAKER,2026-06-22T04:00:08.066Z,2026-06-24T23:03:11.659Z,f85XBUe4YB0,2026-06-22T18:10:44.000Z,ACH_01,GRAVAXIS:NULL,49.1,51
,2051120,HOT WHEELS UNLEASHED™ 2 - Turbocharged,,,Bqr-wU8D6xQ,2026-06-23T01:09:40.000Z,ML_ACHIEVEMENT_01,Rookie,93.8,6
86ca3ecd6d9f,2051120,HOT WHEELS UNLEASHED™ 2 - Turbocharged,2026-06-23T01:15:38.112Z,2026-06-23T02:16:56.171Z,Bqr-wU8D6xQ,2026-06-23T01:25:31.000Z,ML_ACHIEVEMENT_19,Well begun…,66.4,34
86ca3ecd6d9f,2051120,HOT WHEELS UNLEASHED™ 2 - Turbocharged,2026-06-23T01:15:38.112Z,2026-06-23T02:16:56.171Z,Bqr-wU8D6xQ,2026-06-23T01:25:31.000Z,ML_ACHIEVEMENT_43,Mission complete,75.7,24
86ca3ecd6d9f,2051120,HOT WHEELS UNLEASHED™ 2 - Turbocharged,2026-06-23T01:15:38.112Z,2026-06-23T02:16:56.171Z,Q-6UZs9DOQw,2026-06-23T01:43:00.000Z,ML_ACHIEVEMENT_02,Acrobat,61.4,39
86ca3ecd6d9f,2051120,HOT WHEELS UNLEASHED™ 2 - Turbocharged,2026-06-23T01:15:38.112Z,2026-06-23T02:16:56.171Z,Q-6UZs9DOQw,2026-06-23T01:43:00.000Z,ML_ACHIEVEMENT_07,Globetrotter,53.3,47
86ca3ecd6d9f,2051120,HOT WHEELS UNLEASHED™ 2 - Turbocharged,2026-06-23T01:15:38.112Z,2026-06-23T02:16:56.171Z,Q-6UZs9DOQw,2026-06-23T02:06:03.000Z,ML_ACHIEVEMENT_21,I'm in charge here!,36.3,64
86ca3ecd6d9f,2051120,HOT WHEELS UNLEASHED™ 2 - Turbocharged,2026-06-23T01:15:38.112Z,2026-06-23T02:16:56.171Z,Q-6UZs9DOQw,2026-06-23T02:13:41.000Z,ML_ACHIEVEMENT_22,The Octopus,41.2,59
1e7a89452cdd,2051120,HOT WHEELS UNLEASHED™ 2 - Turbocharged,2026-06-23T04:00:09.856Z,2026-06-24T18:28:45.553Z,cR5Lah6uvgE,2026-06-23T17:37:56.000Z,ML_ACHIEVEMENT_03,Out of control,64,36
1e7a89452cdd,2051120,HOT WHEELS UNLEASHED™ 2 - Turbocharged,2026-06-23T04:00:09.856Z,2026-06-24T18:28:45.553Z,cR5Lah6uvgE,2026-06-23T18:35:59.000Z,ML_ACHIEVEMENT_34,Beyond the limit,43.4,57
1e7a89452cdd,2051120,HOT WHEELS UNLEASHED™ 2 - Turbocharged,2026-06-23T04:00:09.856Z,2026-06-24T18:28:45.553Z,cR5Lah6uvgE,2026-06-23T18:42:36.000Z,ML_ACHIEVEMENT_20,Challenge accepted!,35.3,65
1e7a89452cdd,2051120,HOT WHEELS UNLEASHED™ 2 - Turbocharged,2026-06-23T04:00:09.856Z,2026-06-24T18:28:45.553Z,G4JThw4r4eY,2026-06-24T17:46:44.000Z,ML_ACHIEVEMENT_23,The Scorpion,24.6,75
1e7a89452cdd,2051120,HOT WHEELS UNLEASHED™ 2 - Turbocharged,2026-06-23T04:00:09.856Z,2026-06-24T18:28:45.553Z,G4JThw4r4eY,2026-06-24T17:56:53.000Z,ML_ACHIEVEMENT_05,Like lightning!,24.6,75
1e7a89452cdd,2051120,HOT WHEELS UNLEASHED™ 2 - Turbocharged,2026-06-23T04:00:09.856Z,2026-06-24T18:28:45.553Z,G4JThw4r4eY,2026-06-24T17:57:05.000Z,ML_ACHIEVEMENT_08,Versatile riding,26.8,73
1e7a89452cdd,2051120,HOT WHEELS UNLEASHED™ 2 - Turbocharged,2026-06-23T04:00:09.856Z,2026-06-24T18:28:45.553Z,G4JThw4r4eY,2026-06-24T18:10:54.000Z,ML_ACHIEVEMENT_11,It's me you have to beat,38.8,61
1e7a89452cdd,2051120,HOT WHEELS UNLEASHED™ 2 - Turbocharged,2026-06-23T04:00:09.856Z,2026-06-24T18:28:45.553Z,G4JThw4r4eY,2026-06-24T18:16:59.000Z,ML_ACHIEVEMENT_12,Immortal,19.5,81
2228a71df3a4,1649240,Returnal™,2026-06-27T22:13:49.630Z,2026-06-27T23:01:08.572Z,ob5lFlTlHg0,2026-06-27T22:30:10.000Z,FirstDeath,Eternal Return,93.7,6
,1649240,Returnal™,,,ibSLbXZXHzo,2026-06-28T03:18:28.000Z,FoundXenoglyph,Cryptic Messages,83.9,16
09acbe7aa75d,1544360,LEGO® Builder's Journey,2026-06-28T16:56:11.814Z,2026-06-28T17:06:49.594Z,TkcPx4zSxYU,2026-06-28T17:00:21.000Z,ACH_FTUE,Builder,94.3,6
09acbe7aa75d,1544360,LEGO® Builder's Journey,2026-06-28T16:56:11.814Z,2026-06-28T17:06:49.594Z,TkcPx4zSxYU,2026-06-28T17:04:29.000Z,ACH_ARTHOUSE_01,Backpacker,83.8,16
,1544360,LEGO® Builder's Journey,,,aG2xapWEgY8,2026-06-28T17:24:03.000Z,ACH_ARTHOUSE_02,Pathfinder,60.7,39
,1544360,LEGO® Builder's Journey,,,aG2xapWEgY8,2026-06-28T17:41:23.000Z,ACH_ARTHOUSE_03,Explorer,55.1,45
0ac22f800bab,1347030,THE CORRIDOR,2026-06-28T18:23:19.121Z,2026-06-28T18:25:04.764Z,,2026-06-28T18:29:06.000Z,ACH_REVERSE_PSYCHOLOGY,Reverse Psychology,42.7,57
,1347030,THE CORRIDOR,,,,2026-06-28T21:52:13.000Z,ACH_GOOD_LISTENER,Good Listener,33.3,67
6dcf0d4a0eea,1089980,The Henry Stickmin Collection,2026-06-28T23:17:26.533Z,2026-06-29T00:23:18.157Z,YqxL2IcqtPI,2026-06-28T23:20:44.000Z,btb_win,The Story Begins,96.6,3
6dcf0d4a0eea,1089980,The Henry Stickmin Collection,2026-06-28T23:17:26.533Z,2026-06-29T00:23:18.157Z,YqxL2IcqtPI,2026-06-28T23:22:46.000Z,btb_fails,Pentafail,87.6,12
6dcf0d4a0eea,1089980,The Henry Stickmin Collection,2026-06-28T23:17:26.533Z,2026-06-29T00:23:18.157Z,YqxL2IcqtPI,2026-06-28T23:28:51.000Z,etp_sneaky,Rank : SE,84.4,16
6dcf0d4a0eea,1089980,The Henry Stickmin Collection,2026-06-28T23:17:26.533Z,2026-06-29T00:23:18.157Z,YqxL2IcqtPI,2026-06-28T23:34:43.000Z,std_aggressive,Rank: IoaS,79.2,21
6dcf0d4a0eea,1089980,The Henry Stickmin Collection,2026-06-28T23:17:26.533Z,2026-06-29T00:23:18.157Z,YqxL2IcqtPI,2026-06-28T23:46:03.000Z,ita_ff,Last Reverie,68.4,32
6dcf0d4a0eea,1089980,The Henry Stickmin Collection,2026-06-28T23:17:26.533Z,2026-06-29T00:23:18.157Z,YqxL2IcqtPI,2026-06-28T23:48:04.000Z,ita_rbh,Rank: RBH,70.4,30
6dcf0d4a0eea,1089980,The Henry Stickmin Collection,2026-06-28T23:17:26.533Z,2026-06-29T00:23:18.157Z,YqxL2IcqtPI,2026-06-28T23:49:53.000Z,ita_youwin,You Win!,74.8,25
6dcf0d4a0eea,1089980,The Henry Stickmin Collection,2026-06-28T23:17:26.533Z,2026-06-29T00:23:18.157Z,YqxL2IcqtPI,2026-06-28T23:56:10.000Z,ita_barn,Barnyard Blitz,67.6,32
6dcf0d4a0eea,1089980,The Henry Stickmin Collection,2026-06-28T23:17:26.533Z,2026-06-29T00:23:18.157Z,YqxL2IcqtPI,2026-06-28T23:57:47.000Z,ita_gspi,Rank: GSPI,74,26
6dcf0d4a0eea,1089980,The Henry Stickmin Collection,2026-06-28T23:17:26.533Z,2026-06-29T00:23:18.157Z,YqxL2IcqtPI,2026-06-29T00:07:14.000Z,ita_pbt,Rank: PBT,72.8,27
6dcf0d4a0eea,1089980,The Henry Stickmin Collection,2026-06-28T23:17:26.533Z,2026-06-29T00:23:18.157Z,YqxL2IcqtPI,2026-06-29T00:18:00.000Z,ita_eb,Bound to the Earth,64,36
6dcf0d4a0eea,1089980,The Henry Stickmin Collection,2026-06-28T23:17:26.533Z,2026-06-29T00:23:18.157Z,YqxL2IcqtPI,2026-06-29T00:19:40.000Z,ita_rpe,Rank: RPE,71.1,29
6dcf0d4a0eea,1089980,The Henry Stickmin Collection,2026-06-28T23:17:26.533Z,2026-06-29T00:23:18.157Z,YqxL2IcqtPI,2026-06-29T00:21:18.000Z,ita_lmao,LOLOLOL!!11,59,41
6dcf0d4a0eea,1089980,The Henry Stickmin Collection,2026-06-28T23:17:26.533Z,2026-06-29T00:23:18.157Z,YqxL2IcqtPI,2026-06-29T00:22:26.000Z,ita_fails,Frequent Failer,53.3,47
3fb082faebe7,1544360,LEGO® Builder's Journey,2026-06-29T13:38:23.257Z,2026-06-29T14:05:49.737Z,,2026-06-29T13:57:33.000Z,ACH_ARTHOUSE_08,Creator,48.7,51
b6c73cd3ab0a,1089980,The Henry Stickmin Collection,2026-06-29T04:00:05.787Z,2026-06-29T16:15:39.109Z,vdCvj3ZWfBw,2026-06-29T14:23:06.000Z,etp_legal,Rank : LU,83.2,17
b6c73cd3ab0a,1089980,The Henry Stickmin Collection,2026-06-29T04:00:05.787Z,2026-06-29T16:15:39.109Z,vdCvj3ZWfBw,2026-06-29T14:26:53.000Z,std_tldr,tl; dr,38.5,62
b6c73cd3ab0a,1089980,The Henry Stickmin Collection,2026-06-29T04:00:05.787Z,2026-06-29T16:15:39.109Z,vdCvj3ZWfBw,2026-06-29T14:28:57.000Z,std_undetected,Rank: UB,74.8,25
b6c73cd3ab0a,1089980,The Henry Stickmin Collection,2026-06-29T04:00:05.787Z,2026-06-29T16:15:39.109Z,vdCvj3ZWfBw,2026-06-29T14:46:32.000Z,ftc_mlg,xXn00bslayerXx,58.3,42
b6c73cd3ab0a,1089980,The Henry Stickmin Collection,2026-06-29T04:00:05.787Z,2026-06-29T16:15:39.109Z,vdCvj3ZWfBw,2026-06-29T14:48:42.000Z,ftc_ca,Rank: CA,71.5,29
b6c73cd3ab0a,1089980,The Henry Stickmin Collection,2026-06-29T04:00:05.787Z,2026-06-29T16:15:39.109Z,vdCvj3ZWfBw,2026-06-29T14:55:35.000Z,ctm_mending2,Ending: TR,52.5,48
b6c73cd3ab0a,1089980,The Henry Stickmin Collection,2026-06-29T04:00:05.787Z,2026-06-29T16:15:39.109Z,vdCvj3ZWfBw,2026-06-29T15:02:55.000Z,ctm_aending,Ending: TK,54,46
b6c73cd3ab0a,1089980,The Henry Stickmin Collection,2026-06-29T04:00:05.787Z,2026-06-29T16:15:39.109Z,vdCvj3ZWfBw,2026-06-29T15:08:10.000Z,ctm_nending,Ending: CG,52.4,48
b6c73cd3ab0a,1089980,The Henry Stickmin Collection,2026-06-29T04:00:05.787Z,2026-06-29T16:15:39.109Z,vdCvj3ZWfBw,2026-06-29T15:27:48.000Z,ctm_qending,Ending: TT,57.6,42
b6c73cd3ab0a,1089980,The Henry Stickmin Collection,2026-06-29T04:00:05.787Z,2026-06-29T16:15:39.109Z,vdCvj3ZWfBw,2026-06-29T15:36:46.000Z,ftc_fnaf,Spooked,59.2,41
b6c73cd3ab0a,1089980,The Henry Stickmin Collection,2026-06-29T04:00:05.787Z,2026-06-29T16:15:39.109Z,vdCvj3ZWfBw,2026-06-29T15:40:44.000Z,ftc_pd,Rank: PD,67.9,32
b6c73cd3ab0a,1089980,The Henry Stickmin Collection,2026-06-29T04:00:05.787Z,2026-06-29T16:15:39.109Z,vdCvj3ZWfBw,2026-06-29T15:46:13.000Z,ftc_gi,Rank: GI,64.2,36
b6c73cd3ab0a,1089980,The Henry Stickmin Collection,2026-06-29T04:00:05.787Z,2026-06-29T16:15:39.109Z,vdCvj3ZWfBw,2026-06-29T15:54:42.000Z,ctm_gending,Ending: JB,48.8,51
b6c73cd3ab0a,1089980,The Henry Stickmin Collection,2026-06-29T04:00:05.787Z,2026-06-29T16:15:39.109Z,vdCvj3ZWfBw,2026-06-29T16:01:01.000Z,ctm_lending,Ending: TCW,49.2,51
b6c73cd3ab0a,1089980,The Henry Stickmin Collection,2026-06-29T04:00:05.787Z,2026-06-29T16:15:39.109Z,vdCvj3ZWfBw,2026-06-29T16:07:46.000Z,ctm_jending,Ending: FM,48.6,51
b6c73cd3ab0a,1089980,The Henry Stickmin Collection,2026-06-29T04:00:05.787Z,2026-06-29T16:15:39.109Z,vdCvj3ZWfBw,2026-06-29T16:13:45.000Z,ctm_bending,Ending: CeO,51.9,48
,1649240,Returnal™,,,oMzh_Khkp3c,2026-06-29T21:04:31.000Z,MaxAdrenaline,Adrenaline Spike,82.5,18
bc8f36af93ff,1241700,There Is No Game: Jam Edition 2015,2026-06-29T21:39:54.110Z,2026-06-29T21:54:57.225Z,5QT0lEcx520,2026-06-29T21:53:46.000Z,TINGJAM_FRIEND_NO,Not nice at all,60.8,39
a1793283a182,1089980,The Henry Stickmin Collection,2026-06-30T16:08:26.109Z,2026-06-30T18:22:32.854Z,bgrrQgUXfeU,2026-06-30T16:13:34.000Z,btb_bios,Bank Account,61.7,38
a1793283a182,1089980,The Henry Stickmin Collection,2026-06-30T16:08:26.109Z,2026-06-30T18:22:32.854Z,bgrrQgUXfeU,2026-06-30T16:43:25.000Z,etp_badass,Rank: BBO,81.8,18
a1793283a182,1089980,The Henry Stickmin Collection,2026-06-30T16:08:26.109Z,2026-06-30T18:22:32.854Z,bgrrQgUXfeU,2026-06-30T16:43:49.000Z,etp_brawl,lolbrawlreference,74.8,25
a1793283a182,1089980,The Henry Stickmin Collection,2026-06-30T16:08:26.109Z,2026-06-30T18:22:32.854Z,bgrrQgUXfeU,2026-06-30T16:44:36.000Z,etp_fails,Prisoneer,65.4,35
a1793283a182,1089980,The Henry Stickmin Collection,2026-06-30T16:08:26.109Z,2026-06-30T18:22:32.854Z,bgrrQgUXfeU,2026-06-30T16:58:04.000Z,etp_bios,Prisoner Log,42.4,58
a1793283a182,1089980,The Henry Stickmin Collection,2026-06-30T16:08:26.109Z,2026-06-30T18:22:32.854Z,bgrrQgUXfeU,2026-06-30T17:19:41.000Z,std_epic,Rank: JPE,77.4,23
a1793283a182,1089980,The Henry Stickmin Collection,2026-06-30T16:08:26.109Z,2026-06-30T18:22:32.854Z,bgrrQgUXfeU,2026-06-30T17:21:54.000Z,std_bunp,BUNP,68.7,31
a1793283a182,1089980,The Henry Stickmin Collection,2026-06-30T16:08:26.109Z,2026-06-30T18:22:32.854Z,bgrrQgUXfeU,2026-06-30T17:24:00.000Z,std_fails,Failsterpiece,58.9,41
a1793283a182,1089980,The Henry Stickmin Collection,2026-06-30T16:08:26.109Z,2026-06-30T18:22:32.854Z,bgrrQgUXfeU,2026-06-30T17:37:50.000Z,std_bios,The Ledger,39.6,60
