sessionId,appId,gameName,sessionStart,sessionEnd,videoId,unlockEpoch,achievementApiName,displayName,rarity,zCubes
85189cacc82e,4262310,All Hail the Orb,2026-04-25T22:47:42.027Z,2026-04-26T01:37:55.687Z,_Ioy4LPd58U,2026-04-26T00:53:47.000Z,ACH_LIFE_ESSENCE_10K,Any faster and it might release from the alter!,78.3,22
85189cacc82e,4262310,All Hail the Orb,2026-04-25T22:47:42.027Z,2026-04-26T01:37:55.687Z,_Ioy4LPd58U,2026-04-26T00:54:41.000Z,ACH_OBELISK_3,Testament of Power,80.3,20
85189cacc82e,4262310,All Hail the Orb,2026-04-25T22:47:42.027Z,2026-04-26T01:37:55.687Z,_Ioy4LPd58U,2026-04-26T01:05:13.000Z,ACH_GOLD_100K,Money Bags,78.8,21
85189cacc82e,4262310,All Hail the Orb,2026-04-25T22:47:42.027Z,2026-04-26T01:37:55.687Z,_Ioy4LPd58U,2026-04-26T01:12:02.000Z,ACH_DEVOTION_1M,Holy devotion...That's a lotta devotion you got there!,80.6,19
85189cacc82e,4262310,All Hail the Orb,2026-04-25T22:47:42.027Z,2026-04-26T01:37:55.687Z,_Ioy4LPd58U,2026-04-26T01:16:31.000Z,ACH_DUCK_20,Quack Factory,85,15
85189cacc82e,4262310,All Hail the Orb,2026-04-25T22:47:42.027Z,2026-04-26T01:37:55.687Z,_Ioy4LPd58U,2026-04-26T01:25:40.000Z,ACH_KNOWLEDGE_1,Bookworm,79.5,21
85189cacc82e,4262310,All Hail the Orb,2026-04-25T22:47:42.027Z,2026-04-26T01:37:55.687Z,_Ioy4LPd58U,2026-04-26T01:28:14.000Z,ACH_KNOWLEDGE_5K,Scholar,78.8,21
85189cacc82e,4262310,All Hail the Orb,2026-04-25T22:47:42.027Z,2026-04-26T01:37:55.687Z,_Ioy4LPd58U,2026-04-26T01:36:38.000Z,ACH_KNOWLEDGE_50K,Sage,76.1,24
85189cacc82e,4262310,All Hail the Orb,2026-04-25T22:47:42.027Z,2026-04-26T01:37:55.687Z,_Ioy4LPd58U,2026-04-26T01:37:38.000Z,ACH_OBELISK_4,The Orb Stirs,73.7,26
b970effb0869,268910,Cuphead,2026-04-26T17:11:03.317Z,2026-04-26T18:32:02.895Z,jq4E8AUF2s0,2026-04-26T18:30:50.000Z,ChaliceSuperWin,The Golden Touch,6.6,93
b732f683e783,268910,Cuphead,2026-04-26T19:58:29.245Z,2026-04-26T20:41:59.978Z,EeuXkCVWv14,2026-04-26T20:20:21.000Z,ParryChain,Bouncing Ball,21.6,78
b732f683e783,268910,Cuphead,2026-04-26T19:58:29.245Z,2026-04-26T20:41:59.978Z,EeuXkCVWv14,2026-04-26T20:35:33.000Z,DefeatAllKOG,Checkmate,8.3,92
b732f683e783,268910,Cuphead,2026-04-26T19:58:29.245Z,2026-04-26T20:41:59.978Z,EeuXkCVWv14,2026-04-26T20:41:28.000Z,CompleteWorldDLC,A Vacation in the Wilds,9.1,91
a6a312e1b081,2216250,Beta MAX,2026-04-27T19:28:48.142Z,2026-04-28T01:28:48.142Z,xNqRZXnPwb4,2026-04-27T19:39:10.000Z,ACH_ANY_LEVEL_UNDER_PAR,Punctual,31.6,68
a6a312e1b081,2216250,Beta MAX,2026-04-27T19:28:48.142Z,2026-04-28T01:28:48.142Z,xNqRZXnPwb4,2026-04-27T19:39:10.000Z,ACH_ANY_LEVEL_NO_ERRORS,Flawless Victory,68.3,32
a6a312e1b081,2216250,Beta MAX,2026-04-27T19:28:48.142Z,2026-04-28T01:28:48.142Z,xNqRZXnPwb4,2026-04-27T20:20:40.000Z,ACH_BOX_FRIEND,Box Friend,21.5,79
,268910,Cuphead,,,rIGXt1ra7KQ,2026-04-27T23:11:52.000Z,CompleteDicePalace,Casino Night,18.5,82
,268910,Cuphead,,,rIGXt1ra7KQ,2026-04-27T23:15:24.000Z,BadEnding,Selling Out,11.2,89
4aaa209dfc6b,268910,Cuphead,2026-04-29T22:44:46.428Z,2026-04-30T04:44:46.428Z,YjIBa5aXgww,2026-04-29T23:29:26.000Z,CompleteDevil,Swing You Sinner,17.5,83
4aaa209dfc6b,268910,Cuphead,2026-04-29T22:44:46.428Z,2026-04-30T04:44:46.428Z,YjIBa5aXgww,2026-04-29T23:31:57.000Z,GoodEnding,Souls Saved,17.5,83
4aaa209dfc6b,268910,Cuphead,2026-04-29T22:44:46.428Z,2026-04-30T04:44:46.428Z,YjIBa5aXgww,2026-04-29T23:36:25.000Z,SRank,Put On a Show,8.9,91
c2b43902d00b,2433860,The Shaman's Ark,2026-04-30T16:30:37.825Z,2026-04-30T17:25:40.776Z,,2026-04-30T16:38:52.000Z,001_WELCOME,Welcome to the Ark!,82.7,17
c2b43902d00b,2433860,The Shaman's Ark,2026-04-30T16:30:37.825Z,2026-04-30T17:25:40.776Z,,2026-04-30T16:52:41.000Z,002_BOSS_DUSTGUARD,Dusty Guardian,60.5,40
