steamAppId,gameName,cost,quantity,enabled,createdAt,firstSeen,lastSeen
844260,[COMPLETE] Rustler (Grand Theft Horse),173680,1,true,2026-05-13T14:55:37.179Z,2026-07-01T04:00:14.133Z,2026-07-31T08:00:31.090Z
4140630,[DLC] Mai: Child of Ages - Storms of Time,61889,1,true,2026-05-31T13:27:44.507Z,2026-07-01T04:00:14.133Z,2026-07-31T08:00:31.090Z
2376951,[DLC] Turbo Golf Racing: Space Explorers Galactic,232212,1,true,2026-02-13T18:43:21.605Z,2026-07-01T04:00:14.133Z,2026-07-31T08:00:31.090Z
1272840,[EU ONLY] Dordogne,48960,2,true,2026-03-15T09:31:52.051Z,2026-07-01T04:00:14.133Z,2026-07-31T08:00:31.090Z
1793170,[EU ONLY] Racine,25420,1,true,2026-03-15T09:32:56.462Z,2026-07-01T04:00:14.133Z,2026-07-31T08:00:31.090Z
1231990,[NOT GLOBAL] Gestalt: Steam & Cinder,148736,1,true,2026-04-13T10:46:15.711Z,2026-07-01T04:00:14.133Z,2026-07-31T08:00:31.090Z
211820,[NOT🌳] Starbound ,248160,1,true,2026-05-17T12:16:18.501Z,2026-07-01T04:00:14.133Z,2026-07-31T08:00:31.090Z
924970,[US/CA ONLY!] Back 4 Blood,32448,2,true,2026-03-17T14:55:23.220Z,2026-07-01T04:00:14.133Z,2026-07-31T08:00:31.090Z
2525380,[US/CA ONLY] Tomb Raider IV-VI Remastered,25421,1,true,2026-03-15T09:36:52.481Z,2026-07-01T04:00:14.133Z,2026-07-31T08:00:31.090Z
1356140,112 Operator - Call Editor,32000,1,true,2025-10-31T06:43:48.440Z,2026-07-01T04:00:14.133Z,2026-07-31T08:00:31.090Z
1232150,A Little Golf Journey,106752,1,true,2026-04-29T11:48:35.171Z,2026-07-01T04:00:14.133Z,2026-07-31T08:00:31.090Z
852220,Accident,40960,1,true,2026-04-26T13:40:13.884Z,2026-07-01T04:00:14.133Z,2026-07-31T08:00:31.090Z
366760,Adorables,43200,1,true,2026-01-06T17:21:00.550Z,2026-07-01T04:00:14.133Z,2026-07-31T08:00:31.090Z
1517970,Aeterna Noctis,96256,1,true,2026-05-13T14:55:29.713Z,2026-07-01T04:00:14.133Z,2026-07-31T08:00:31.090Z
1210150,Ageless,29056,2,true,2026-05-31T13:27:07.634Z,2026-07-01T04:00:14.133Z,2026-07-31T08:00:31.090Z
2096080,Agent in Depth,27840,1,true,2026-01-06T17:20:07.064Z,2026-07-01T04:00:14.133Z,2026-07-31T08:00:31.090Z
3730,Aliens versus Predator Classic 2000,46400,1,true,2026-05-08T14:58:22.371Z,2026-07-01T04:00:14.133Z,2026-07-31T08:00:31.090Z
673130,AMID EVIL,115712,1,true,2026-07-23T14:03:17.908Z,2026-07-23T15:00:40.555Z,2026-07-31T08:00:31.090Z
