sessionId,appId,gameName,sessionStart,sessionEnd,videoId,unlockEpoch,achievementApiName,displayName,rarity,zCubes
959d7d9e7f07,1089980,The Henry Stickmin Collection,2026-07-05T04:00:07.319Z,2026-07-06T04:00:06.390Z,0PkC7Y9wQkE,2026-07-06T00:48:25.000Z,ctm_pressf,Respects,29.4,71
9c5cef65aa6c,1089980,The Henry Stickmin Collection,2026-07-09T04:00:06.587Z,2026-07-10T04:00:07.534Z,70AFw1Ti4NA,2026-07-09T14:56:18.000Z,ctm_multiverse,Multiverse Correction,26,74
,1544360,LEGO® Builder's Journey,,,,2026-07-10T16:12:13.000Z,ACH_ARTHOUSE_04,Challenger,44.6,55
,1649240,Returnal™,,,Dj_AWZYkQLQ,2026-07-10T23:25:20.000Z,ReloadCombo,Surgical Precision,68.9,31
208dcf099d97,311690,Enter the Gungeon,2026-07-11T14:07:18.401Z,2026-07-11T14:44:50.443Z,gRdP9D36D_A,2026-07-11T14:15:05.000Z,KILL_BOSS_WITH_GLITTER,Day Ruiner,21,79
8155d22bbf34,1649240,Returnal™,2026-07-11T04:00:07.369Z,2026-07-11T17:47:08.245Z,NChtuKxCg1Y,2026-07-11T17:40:32.000Z,FinishedXenoglyph,Cryptic Translations,60.2,40
,1649240,Returnal™,,,7HNspOVgKMo,2026-07-12T00:10:05.000Z,OnboardingComplete,Atropian Survival,75.1,25
,1649240,Returnal™,,,7HNspOVgKMo,2026-07-12T00:16:47.000Z,FinishHouse,Welcome Home,68.5,32
,1649240,Returnal™,,,7HNspOVgKMo,2026-07-12T00:24:25.000Z,FirstResurrect,Second Chance,65.9,34
,1649240,Returnal™,,,ji4A2XYhwck,2026-07-12T03:09:32.000Z,FindLogs,Alternate Fates,65.6,34
0bf55fc5fcf9,1649240,Returnal™,2026-07-12T04:00:07.386Z,2026-07-13T04:00:07.309Z,cW80FRxj6Ec,2026-07-12T18:16:22.000Z,FirstBoss,A Shadow in the Fog,61.7,38
0bf55fc5fcf9,1649240,Returnal™,2026-07-12T04:00:07.386Z,2026-07-13T04:00:07.309Z,OXBUwO0f6-Y,2026-07-13T01:20:51.000Z,CurseActivity,Risk Assessment,37.1,63
7aa221d54f72,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-13T19:59:08.617Z,2026-07-13T21:56:31.239Z,Nj-fRFYXF5E,2026-07-13T20:05:49.000Z,ACH_19,Warming Up,97,3
7aa221d54f72,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-13T19:59:08.617Z,2026-07-13T21:56:31.239Z,Nj-fRFYXF5E,2026-07-13T20:13:57.000Z,ACH_22,Staggering Start,93.7,6
7aa221d54f72,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-13T19:59:08.617Z,2026-07-13T21:56:31.239Z,Nj-fRFYXF5E,2026-07-13T20:16:23.000Z,ACH_20,Weakened Resolve,86.3,14
7aa221d54f72,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-13T19:59:08.617Z,2026-07-13T21:56:31.239Z,Nj-fRFYXF5E,2026-07-13T21:24:10.000Z,ACH_01,Onetime Gig,87.1,13
0b4c18f7c81d,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-14T13:49:27.118Z,2026-07-14T16:25:30.701Z,UZ8WZzdaKuM,2026-07-14T14:08:59.000Z,ACH_02,Escape Artist,79.7,20
0b4c18f7c81d,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-14T13:49:27.118Z,2026-07-14T16:25:30.701Z,UZ8WZzdaKuM,2026-07-14T15:25:40.000Z,ACH_24,Gotta Start Somewhere,71.3,29
0b4c18f7c81d,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-14T13:49:27.118Z,2026-07-14T16:25:30.701Z,UZ8WZzdaKuM,2026-07-14T15:54:18.000Z,ACH_23,Music Collector,63.1,37
0b4c18f7c81d,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-14T13:49:27.118Z,2026-07-14T16:25:30.701Z,UZ8WZzdaKuM,2026-07-14T16:09:00.000Z,ACH_03,Mercenary Endeavors,65.6,34
,1462040,FINAL FANTASY VII REMAKE INTERGRADE,,,xg1JwDlyO6M,2026-07-14T23:45:54.000Z,ACH_25,My First Ability,60.7,39
,1462040,FINAL FANTASY VII REMAKE INTERGRADE,,,xg1JwDlyO6M,2026-07-14T23:51:33.000Z,ACH_27,My First Summon,63.5,37
,1462040,FINAL FANTASY VII REMAKE INTERGRADE,,,xg1JwDlyO6M,2026-07-15T00:25:11.000Z,ACH_21,Bonds of Friendship,78.9,21
f01a2d593ec1,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-15T04:00:07.118Z,2026-07-15T22:45:20.296Z,BuLJv9kvzck,2026-07-15T13:52:04.000Z,ACH_04,Night on the Town,61.9,38
f01a2d593ec1,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-15T04:00:07.118Z,2026-07-15T22:45:20.296Z,BuLJv9kvzck,2026-07-15T14:01:31.000Z,ACH_26,Materia for Beginners,70.1,30
f01a2d593ec1,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-15T04:00:07.118Z,2026-07-15T22:45:20.296Z,PGDJzQXq9LM,2026-07-15T21:07:58.000Z,ACH_05,Plan E,60,40
f01a2d593ec1,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-15T04:00:07.118Z,2026-07-15T22:45:20.296Z,PGDJzQXq9LM,2026-07-15T22:15:38.000Z,ACH_06,Lights Out,57.8,42
65be50cf2052,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-16T13:51:24.138Z,2026-07-16T17:40:20.991Z,RZl-1vfWYW8,2026-07-16T15:00:25.000Z,ACH_31,In Lockstep,55.4,45
65be50cf2052,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-16T13:51:24.138Z,2026-07-16T17:40:20.991Z,RZl-1vfWYW8,2026-07-16T15:26:36.000Z,ACH_07,Trapped like Sewer Rats,56.3,44
,1649240,Returnal™,,,YuYY3yQB4Lk,2026-07-16T22:13:18.000Z,MaxParasites,Irreversibly Contaminated,30,70
3d7364c96f41,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-17T00:18:56.116Z,2026-07-17T01:08:17.956Z,jPHJpXWDryc,2026-07-17T00:48:54.000Z,ACH_33,Say It with Flowers,51.8,48
65288bd4c2b8,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-17T04:00:07.266Z,2026-07-18T00:43:22.709Z,,2026-07-17T14:54:01.000Z,ACH_08,Reunited,50,50
65288bd4c2b8,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-17T04:00:07.266Z,2026-07-18T00:43:22.709Z,FLMtfzBPz6A,2026-07-17T19:29:41.000Z,ACH_38,Snappy Dresser,45.7,54
65288bd4c2b8,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-17T04:00:07.266Z,2026-07-18T00:43:22.709Z,FLMtfzBPz6A,2026-07-17T19:54:24.000Z,ACH_09,Never the Bride,45.5,55
5ab9acac18aa,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-18T04:00:06.326Z,2026-07-19T17:14:30.428Z,M4-06RHU93E,2026-07-18T16:20:06.000Z,ACH_10,Sewer Survivor,44.3,56
5ab9acac18aa,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-18T04:00:06.326Z,2026-07-19T17:14:30.428Z,M4-06RHU93E,2026-07-18T18:26:38.000Z,ACH_11,Paranormal Investigator,43.1,57
5ab9acac18aa,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-18T04:00:06.326Z,2026-07-19T17:14:30.428Z,M4-06RHU93E,2026-07-18T19:57:02.000Z,ACH_12,The Collapse,42.2,58
5ab9acac18aa,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-18T04:00:06.326Z,2026-07-19T17:14:30.428Z,YiyLdxEZzSY,2026-07-19T16:30:39.000Z,ACH_13,Broken Dreams,40.6,59
f9a806daeca1,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-19T22:43:56.115Z,2026-07-20T00:49:44.354Z,qkwDwKEnB8Y,2026-07-20T00:40:51.000Z,ACH_14,Picking Up the Pieces,37,63
1d96c391f5e1,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-20T04:00:08.189Z,2026-07-22T01:27:00.110Z,Y6DFgn-9cE8,2026-07-20T15:31:37.000Z,ACH_15,The Pizza in the Sky,36.5,64
1d96c391f5e1,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-20T04:00:08.189Z,2026-07-22T01:27:00.110Z,C4Xvfe2mBwc,2026-07-21T21:07:32.000Z,ACH_16,No Appointment Needed,35.2,65
1d96c391f5e1,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-20T04:00:08.189Z,2026-07-22T01:27:00.110Z,C4Xvfe2mBwc,2026-07-22T01:26:58.000Z,ACH_17,Emerging from Chaos,34.3,66
41960d31e8c2,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-22T04:00:06.978Z,2026-07-23T19:19:49.964Z,-C6LmIqWwqg,2026-07-23T19:17:20.000Z,ACH_18,Destiny's Crossroads,33.3,67
d389f97399a1,1063310,Vane,2026-07-26T12:57:09.110Z,2026-07-26T15:09:23.154Z,PHN1DW-zZR4,2026-07-26T13:35:03.000Z,Act1_Vista_2,Junction,16,84
d389f97399a1,1063310,Vane,2026-07-26T12:57:09.110Z,2026-07-26T15:09:23.154Z,PHN1DW-zZR4,2026-07-26T13:37:36.000Z,Metamorphosis,Transformation,43,57
d389f97399a1,1063310,Vane,2026-07-26T12:57:09.110Z,2026-07-26T15:09:23.154Z,PHN1DW-zZR4,2026-07-26T14:00:44.000Z,ach_act1_startvane,Awakening,35.5,65
d389f97399a1,1063310,Vane,2026-07-26T12:57:09.110Z,2026-07-26T15:09:23.154Z,PHN1DW-zZR4,2026-07-26T14:54:48.000Z,Procrastinator,Acceleration,23.6,76
40bc182b2226,1462040,FINAL FANTASY VII REMAKE INTERGRADE,2026-07-27T04:00:07.025Z,2026-07-28T04:00:06.109Z,VfTP1MtW-5o,2026-07-27T16:11:57.000Z,ACH_58,"Game, Set, Master",11.7,88
,1462040,FINAL FANTASY VII REMAKE INTERGRADE,,,XeV8D7aGgbo,2026-07-28T19:00:04.000Z,ACH_54,Takes Two IDs to Tango,18.2,82
