sessionId,appId,gameName,sessionStart,sessionEnd,videoId,unlockEpoch,achievementApiName,displayName,rarity,zCubes
fa42b251fea1,1898300,ASKA,2026-05-05T17:40:13.972Z,2026-05-05T18:32:00.022Z,,2026-05-05T17:54:14.000Z,SKADI_0_FIRE,Warm Welcome,77.3,23
fa42b251fea1,1898300,ASKA,2026-05-05T17:40:13.972Z,2026-05-05T18:32:00.022Z,,2026-05-05T18:04:30.000Z,MIMIR_0_FOOD,Forager,88.7,11
fa42b251fea1,1898300,ASKA,2026-05-05T17:40:13.972Z,2026-05-05T18:32:00.022Z,,2026-05-05T18:05:45.000Z,BROKKR_0_ROPEANDBLADE,Learning the Ropes,85.6,14
fa42b251fea1,1898300,ASKA,2026-05-05T17:40:13.972Z,2026-05-05T18:32:00.022Z,,2026-05-05T18:09:10.000Z,ODIN_0_PINRECIPE,Pin recipe,74.1,26
fa42b251fea1,1898300,ASKA,2026-05-05T17:40:13.972Z,2026-05-05T18:32:00.022Z,,2026-05-05T18:10:41.000Z,THOR_0_WISPS,Wisp Waste,71.8,28
fa42b251fea1,1898300,ASKA,2026-05-05T17:40:13.972Z,2026-05-05T18:32:00.022Z,,2026-05-05T18:12:31.000Z,ODIN_0_UPGRADES,Upgrades,74.1,26
fa42b251fea1,1898300,ASKA,2026-05-05T17:40:13.972Z,2026-05-05T18:32:00.022Z,,2026-05-05T18:12:31.000Z,SKADI_0_IMPROVEDFIRE,Warmest Welcome,73.5,27
fa42b251fea1,1898300,ASKA,2026-05-05T17:40:13.972Z,2026-05-05T18:32:00.022Z,,2026-05-05T18:16:27.000Z,BROKKR_0_WOODHOE,Wood Hoe,76.2,24
fa42b251fea1,1898300,ASKA,2026-05-05T17:40:13.972Z,2026-05-05T18:32:00.022Z,,2026-05-05T18:19:48.000Z,BROKKR_0_STONEAXE,Stone Axed,84.6,15
fa42b251fea1,1898300,ASKA,2026-05-05T17:40:13.972Z,2026-05-05T18:32:00.022Z,,2026-05-05T18:28:07.000Z,BROKKR_0_STONEPICKAXE,Stonebreaker,81.5,19
c35147c395a0,3253920,Tentacle Tango,2026-05-05T23:15:45.840Z,2026-05-06T00:39:49.662Z,ln1J2o1mGz0,2026-05-05T23:28:48.000Z,FAIL_COOP,You're the Weak Link,65.2,35
c35147c395a0,3253920,Tentacle Tango,2026-05-05T23:15:45.840Z,2026-05-06T00:39:49.662Z,ln1J2o1mGz0,2026-05-05T23:30:24.000Z,COMPLETE_TUTORIAL,Welcome!,84.2,16
c35147c395a0,3253920,Tentacle Tango,2026-05-05T23:15:45.840Z,2026-05-06T00:39:49.662Z,ln1J2o1mGz0,2026-05-05T23:58:12.000Z,COLLECT_PEARL,What Is This?,74.2,26
c35147c395a0,3253920,Tentacle Tango,2026-05-05T23:15:45.840Z,2026-05-06T00:39:49.662Z,ln1J2o1mGz0,2026-05-06T00:01:21.000Z,COMPLETE_DEMO,Demo Complete!,52,48
7c86c0b310ca,3253920,Tentacle Tango,2026-05-09T15:34:39.743Z,2026-05-09T16:53:30.540Z,,2026-05-09T16:06:31.000Z,DIE_100,The Struggle is Real,23.5,77
fbfabb916f68,3398990,Leena,2026-05-09T20:24:13.105Z,2026-05-09T20:57:41.706Z,,2026-05-09T20:29:46.000Z,LEVEL_1_COMPLETE,Level 1 Complete,57.5,43
fbfabb916f68,3398990,Leena,2026-05-09T20:24:13.105Z,2026-05-09T20:57:41.706Z,,2026-05-09T20:31:03.000Z,LEVEL_2_COMPLETE,Level 2 Complete,48.4,52
fbfabb916f68,3398990,Leena,2026-05-09T20:24:13.105Z,2026-05-09T20:57:41.706Z,,2026-05-09T20:35:47.000Z,LEVEL_3_COMPLETE,Level 3 Complete,39.3,61
fbfabb916f68,3398990,Leena,2026-05-09T20:24:13.105Z,2026-05-09T20:57:41.706Z,,2026-05-09T20:38:09.000Z,LEVEL_4_COMPLETE,Level 4 Complete,39.3,61
fbfabb916f68,3398990,Leena,2026-05-09T20:24:13.105Z,2026-05-09T20:57:41.706Z,,2026-05-09T20:41:31.000Z,LEVEL_5_COMPLETE,Level 5 Complete,36.3,64
fbfabb916f68,3398990,Leena,2026-05-09T20:24:13.105Z,2026-05-09T20:57:41.706Z,,2026-05-09T20:43:24.000Z,LEVEL_6_COMPLETE,Level 6 Complete,33.3,67
fbfabb916f68,3398990,Leena,2026-05-09T20:24:13.105Z,2026-05-09T20:57:41.706Z,,2026-05-09T20:46:25.000Z,LEVEL_7_COMPLETE,Level 7 Complete,33.3,67
fbfabb916f68,3398990,Leena,2026-05-09T20:24:13.105Z,2026-05-09T20:57:41.706Z,,2026-05-09T20:50:04.000Z,LEVEL_8_COMPLETE,Level 8 Complete,30.3,70
fbfabb916f68,3398990,Leena,2026-05-09T20:24:13.105Z,2026-05-09T20:57:41.706Z,,2026-05-09T20:52:42.000Z,LEVEL_9_COMPLETE,Level 9 Complete,30.3,70
fbfabb916f68,3398990,Leena,2026-05-09T20:24:13.105Z,2026-05-09T20:57:41.706Z,,2026-05-09T20:57:15.000Z,LEVEL_10_COMPLETE,Level 10 Complete,27.2,73
2bff37ef1453,2255370,Directive 8020,2026-05-13T15:50:04.186Z,2026-05-27T04:45:28.770Z,3aUUeJlZ6MQ,2026-05-13T17:10:52.000Z,PERSONALITYMANIFEST,Personality Manifest,86.3,14
2bff37ef1453,2255370,Directive 8020,2026-05-13T15:50:04.186Z,2026-05-27T04:45:28.770Z,3aUUeJlZ6MQ,2026-05-13T17:15:50.000Z,THUMBONTHELASTPAGE,Thumb on the Last Page,50.3,50
2bff37ef1453,2255370,Directive 8020,2026-05-13T15:50:04.186Z,2026-05-27T04:45:28.770Z,3aUUeJlZ6MQ,2026-05-13T17:31:49.000Z,WAKEUPCREW,Wake-Up Crew,83.4,17
2bff37ef1453,2255370,Directive 8020,2026-05-13T15:50:04.186Z,2026-05-27T04:45:28.770Z,3aUUeJlZ6MQ,2026-05-15T03:49:53.000Z,ALWAYSWEARASEATBELT,Always Wear a Seatbelt,47.6,52
2bff37ef1453,2255370,Directive 8020,2026-05-13T15:50:04.186Z,2026-05-27T04:45:28.770Z,3aUUeJlZ6MQ,2026-05-15T04:35:50.000Z,LOSTANDFOUND,Lost and Found,50.9,49
2b36776e2fb9,1604030,V Rising,2026-05-16T18:00:04.936Z,2026-05-16T19:03:32.506Z,,2026-05-16T18:20:59.000Z,AWholeNewWorld,A Whole New World,61.8,38
2b36776e2fb9,1604030,V Rising,2026-05-16T18:00:04.936Z,2026-05-16T19:03:32.506Z,,2026-05-16T18:26:45.000Z,AFirstTaste,A First Taste,60.5,40
2b36776e2fb9,1604030,V Rising,2026-05-16T18:00:04.936Z,2026-05-16T19:03:32.506Z,,2026-05-16T18:41:01.000Z,InstantGratification,Instant Gratification,53.3,47
2b36776e2fb9,1604030,V Rising,2026-05-16T18:00:04.936Z,2026-05-16T19:03:32.506Z,,2026-05-16T18:43:56.000Z,LordOfTheLand,Lord of the Land,57.8,42
8570f3e0fb66,3054690,NORSE: Oath of Blood,2026-05-16T23:44:04.111Z,2026-05-17T01:01:15.298Z,,2026-05-17T00:44:58.000Z,ACH_BROTHERSINARMS,Brothers in Arms,51.3,49
5a3c85d0415b,2720730,Our Journey: The Silent Voice,2026-05-17T13:04:58.961Z,2026-05-17T14:18:02.988Z,,2026-05-17T13:19:37.000Z,deep_connexion,Deep connexion,73.3,27
5a3c85d0415b,2720730,Our Journey: The Silent Voice,2026-05-17T13:04:58.961Z,2026-05-17T14:18:02.988Z,,2026-05-17T13:20:47.000Z,brief,brief,73.2,27
5a3c85d0415b,2720730,Our Journey: The Silent Voice,2026-05-17T13:04:58.961Z,2026-05-17T14:18:02.988Z,,2026-05-17T13:22:38.000Z,new_mask,New mask,71,29
5a3c85d0415b,2720730,Our Journey: The Silent Voice,2026-05-17T13:04:58.961Z,2026-05-17T14:18:02.988Z,,2026-05-17T13:45:29.000Z,learn_duplication,Learn duplication,66.1,34
5a3c85d0415b,2720730,Our Journey: The Silent Voice,2026-05-17T13:04:58.961Z,2026-05-17T14:18:02.988Z,,2026-05-17T14:10:39.000Z,chatty,Chatty,61.6,38
41825d0094f8,268910,Cuphead,2026-05-17T14:55:48.859Z,2026-05-17T15:26:11.972Z,,2026-05-17T15:20:56.000Z,DefeatSaltbaker,Compliments to the Chef,8.4,92
7d46cc37f095,2199080,STARBITES,2026-05-17T17:33:29.164Z,2026-05-17T18:34:56.789Z,,2026-05-17T17:40:30.000Z,ACH_1,The Beginning of the Journey,91,9
7d46cc37f095,2199080,STARBITES,2026-05-17T17:33:29.164Z,2026-05-17T18:34:56.789Z,,2026-05-17T17:40:44.000Z,ACH_28,Westbound Traveler,90.3,10
8991665b6733,2241380,Ancient Kingdoms,2026-05-18T14:52:18.213Z,2026-05-18T16:02:57.211Z,,2026-05-18T15:57:41.000Z,FIRST_STEPS,First Steps,80.8,19
6c5d906a143a,2377450,Mayor May Knott,2026-05-18T16:21:03.689Z,2026-05-18T16:47:01.025Z,,2026-05-18T16:25:02.000Z,GET_SCARED,Bump in the Night,98.5,2
6c5d906a143a,2377450,Mayor May Knott,2026-05-18T16:21:03.689Z,2026-05-18T16:47:01.025Z,,2026-05-18T16:27:49.000Z,GET_DEED,Do the Deed,97,3
bee7f72e331a,3882650,Kingdom's Return: Time-Eating Fruit and the Ancient Monster,2026-05-19T21:20:45.111Z,2026-05-20T03:20:45.111Z,,2026-05-19T21:25:01.000Z,NEW_ACHIEVEMENT_1_1,You're Free to Go!,83.5,17
bee7f72e331a,3882650,Kingdom's Return: Time-Eating Fruit and the Ancient Monster,2026-05-19T21:20:45.111Z,2026-05-20T03:20:45.111Z,,2026-05-19T21:28:24.000Z,NEW_ACHIEVEMENT_1_23,Demolitionist,61.7,38
,2377450,Mayor May Knott,,,,2026-05-19T23:41:19.000Z,FISH_30,Reel Good,83.2,17
,2377450,Mayor May Knott,,,,2026-05-19T23:55:44.000Z,GLITZBERG_ALARM,Get Excluded,85,15
9772e99292ac,2377450,Mayor May Knott,2026-05-20T04:00:09.674Z,2026-05-21T00:06:11.863Z,PO5hClaM6rk,2026-05-20T23:03:12.000Z,GET_HOUSE_KEY,Restful Spirit,89.2,11
9772e99292ac,2377450,Mayor May Knott,2026-05-20T04:00:09.674Z,2026-05-21T00:06:11.863Z,PO5hClaM6rk,2026-05-20T23:11:48.000Z,GET_RESIDENT,Be My Neighbor,88.6,11
9772e99292ac,2377450,Mayor May Knott,2026-05-20T04:00:09.674Z,2026-05-21T00:06:11.863Z,PO5hClaM6rk,2026-05-20T23:22:30.000Z,REPAIR_BRIDGE,Build Yourself a Bridge!,87.5,13
9772e99292ac,2377450,Mayor May Knott,2026-05-20T04:00:09.674Z,2026-05-21T00:06:11.863Z,PO5hClaM6rk,2026-05-20T23:37:51.000Z,TWO_PINS,Twofer,82.9,17
0107d9a1c723,858260,Until You Fall,2026-05-21T03:24:34.111Z,2026-05-21T04:00:10.039Z,,2026-05-21T03:28:00.000Z,ACH_TUTORIAL_STARTED,Rude Awakening,77.3,23
0107d9a1c723,858260,Until You Fall,2026-05-21T03:24:34.111Z,2026-05-21T04:00:10.039Z,,2026-05-21T03:39:26.000Z,ACH_TUTORIAL_COMPLETE,Welcome to Rokar,71.4,29
0107d9a1c723,858260,Until You Fall,2026-05-21T03:24:34.111Z,2026-05-21T04:00:10.039Z,,2026-05-21T03:47:31.000Z,ACH_WEAPON_PURCHASED,Forged Anew,62.9,37
0107d9a1c723,858260,Until You Fall,2026-05-21T03:24:34.111Z,2026-05-21T04:00:10.039Z,,2026-05-21T03:53:55.000Z,ACH_WEAPON_UPGRADED,Unleashed Potential,55.7,44
0107d9a1c723,858260,Until You Fall,2026-05-21T03:24:34.111Z,2026-05-21T04:00:10.039Z,,2026-05-21T04:03:28.000Z,ACH_RAGDOLL_DISTANCE,On the Wings of the Knight,51.1,49
ec866a2cb73a,2377450,Mayor May Knott,2026-05-21T20:50:31.767Z,2026-05-22T00:17:58.205Z,,2026-05-21T23:42:30.000Z,RECYCLE_200,Let’s Clean Up This Town,80.8,19
0298114807af,3877870,The Third,2026-05-26T14:33:02.111Z,2026-05-26T15:35:45.823Z,,2026-05-26T14:42:29.000Z,ACH_FACEDENEMY,You faced the enemy,81.6,18
97e506805309,4424100,Together We Move,2026-05-26T16:38:35.114Z,2026-05-26T16:54:18.001Z,,2026-05-26T16:47:33.000Z,ACH_COMPLETE_FIRST_LEVEL,First Step,28,72
2bff37ef1453,2255370,Directive 8020,2026-05-13T15:50:04.186Z,2026-05-27T04:45:28.770Z,3aUUeJlZ6MQ,2026-05-27T03:12:54.000Z,RIGHTTOBEARARMS,Right to Bear Arms,39,61
2bff37ef1453,2255370,Directive 8020,2026-05-13T15:50:04.186Z,2026-05-27T04:45:28.770Z,3aUUeJlZ6MQ,2026-05-27T04:18:40.000Z,ISTHISDECAF,Is This Decaf?,46,54
b8c9d6c56fa3,548430,Deep Rock Galactic,2026-05-27T16:42:56.111Z,2026-05-27T22:42:56.111Z,,2026-05-27T16:51:00.000Z,BARRELRIDER,Barrel Rider,31.1,69
,2255370,Directive 8020,,,,2026-05-28T03:00:14.000Z,SUSPECTACQUITTED,Suspect Acquitted,39.3,61
,2255370,Directive 8020,,,,2026-05-28T03:03:37.000Z,ORGANICWASTEDISPOSAL,Organic Waste Disposal,44,56
b4e7fa143cf0,2255370,Directive 8020,2026-05-28T04:00:09.674Z,2026-05-29T04:39:12.690Z,VQXI6Rxeyp8,2026-05-28T04:30:06.000Z,THISISNOTAPLACEOFHONOR,This is Not a Place of Honor,26.6,73
b4e7fa143cf0,2255370,Directive 8020,2026-05-28T04:00:09.674Z,2026-05-29T04:39:12.690Z,VQXI6Rxeyp8,2026-05-28T05:07:50.000Z,STEALTH100,Stealth 100,45.4,55
2486fda41a48,3256020,Electrician Simulator VR,2026-05-28T20:33:33.104Z,2026-05-28T20:56:12.561Z,,2026-05-28T20:44:07.000Z,ACH_BREAK_ITEM,Oops!,62.4,38
2486fda41a48,3256020,Electrician Simulator VR,2026-05-28T20:33:33.104Z,2026-05-28T20:56:12.561Z,,2026-05-28T20:52:13.000Z,ACH_END_FIRST_MAIL_MISSION,I love customers,54.9,45
2486fda41a48,3256020,Electrician Simulator VR,2026-05-28T20:33:33.104Z,2026-05-28T20:56:12.561Z,,2026-05-28T20:52:13.000Z,ACH_EARN_FIRST_STAR,Written in the stars,40.3,60
b4e7fa143cf0,2255370,Directive 8020,2026-05-28T04:00:09.674Z,2026-05-29T04:39:12.690Z,VQXI6Rxeyp8,2026-05-29T02:59:24.000Z,WEHAVERESERVES,We Have Reserves,3.9,96
b4e7fa143cf0,2255370,Directive 8020,2026-05-28T04:00:09.674Z,2026-05-29T04:39:12.690Z,VQXI6Rxeyp8,2026-05-29T03:26:20.000Z,CYCLECOMPLETE,Cycle Complete,46.6,53
b4e7fa143cf0,2255370,Directive 8020,2026-05-28T04:00:09.674Z,2026-05-29T04:39:12.690Z,VQXI6Rxeyp8,2026-05-29T03:26:20.000Z,PAINTTHEWALLS,Paint The Walls,8,92
,471550,Nine Parchments,,,,2026-05-31T16:26:51.000Z,beam_crosser,Jack and the Beam Stalk,71.6,28
,471550,Nine Parchments,,,,2026-05-31T16:28:10.000Z,healing_storm,Magnificent Healing,57.2,43
,471550,Nine Parchments,,,,2026-05-31T16:29:23.000Z,blocked,Ice Sculpting,70.1,30
,471550,Nine Parchments,,,,2026-05-31T16:31:31.000Z,patients_view,Being Patient,55.7,44
,471550,Nine Parchments,,,,2026-05-31T16:37:52.000Z,collect_one_staff,The Staff Meeting,86.5,14
,471550,Nine Parchments,,,,2026-05-31T16:38:05.000Z,death_bringer,Tremendously Deadly,47.1,53
7d000d8a00de,1794680,Vampire Survivors,2026-05-31T16:40:05.678Z,2026-05-31T17:35:38.125Z,,2026-05-31T16:51:05.000Z,DefeatShootingEnemies,EXTRA: Ammo Appalate,10,90
