# data/newsnode-reactions.2026-02.txt
# discordMsgId,username,emojiInApp,cubes

1471685033583575253,avin_novor,❤️,250
1471685033583575253,sasha5889,👍,250
1471685033583575253,madagascaradam,🤔,250
1471685033583575253,skillfielder,👍,250
1471685033583575253,somemarblesfriday,🤔,250
1471685033583575253,ivanpetrov32,👍,250
1471685033583575253,johnnymnemonics,🤔,250
1471685033583575253,wolfmaron999,👍,250
1471685033583575253,foreeeveeer,🤔,250
1471685033583575253,yurigiu,👍,250
1471685033583575253,pika_gamy,🤔,250
1471685033583575253,lillakra,🤔,250
1471685033583575253,rzvlover,👍,250
1471685033583575253,doubledwonders,🤔,250
1471685033583575253,smogracing,👍,250
1471685033583575253,absullahqazi,👍,25
1471685033583575253,irblacky,👍,25
1472981508833935470,yurigiu,👍,250
1472981508833935470,slay_da_b,👍,250
1472981508833935470,calypso_ba,👍,250
1472981508833935470,operacional_cae,👍,250
1472981508833935470,ikaliayev,👍,250
1472981508833935470,madagascaradam,🤣,250
1472981508833935470,dahhel,👍,250
1472981508833935470,alfims,🤣,250
1472981508833935470,rzvlover,👍,250
1472981508833935470,somemarblesfriday,🤣,250
1472981508833935470,100bitlive,👍,250
1472981508833935470,zoskycube,👋,250
1472981508833935470,johnnymnemonics,🤣,250
1472981508833935470,valase,❤️,250
1472981508833935470,avin_novor,❤️,250
1472981508833935470,ivanpetrov32,👍,250
1472981508833935470,sasha5889,👍,250
1472981508833935470,cerebralx1,👍,250
1472981508833935470,foreeeveeer,👍,250
1472981508833935470,lillakra,👍,250
1472981508833935470,snoopys030,👍,250
1472981508833935470,player0451,👍,250
1472981508833935470,skillfielder,👍,250
1472981508833935470,skillfielder,🤣,250
1472981508833935470,wolfmaron999,👍,250
1472981508833935470,smogracing,👍,250
1472981508833935470,absullahqazi,👍,25
1472981508833935470,irblacky,👍,25
1473873384361431070,valase,💸,250
1473873384361431070,shadowladyex,👀,250
1473873384361431070,belting123,💸,250
1473873384361431070,aswd002,💸,250
1473873384361431070,ikaliayev,💸,250
1473873384361431070,dahhel,💸,250
1473873384361431070,doubledwonders,💸,250
1473873384361431070,alyssrentori,💸,250
1473873384361431070,lillakra,💸,250
1473873384361431070,slay_da_b,🆗,250
1473873384361431070,alvelys,🆗,250
1473873384361431070,avin_novor,❤️,250
1473873384361431070,llucholba,👀,250
1473873384361431070,sasha5889,💸,250
1473873384361431070,somemarblesfriday,👀,250
1473873384361431070,madagascaradam,💸,250
1473873384361431070,calypso_ba,👀,250
1473873384361431070,alfims,🥲,250
1473873384361431070,plastik_by,🆗,250
1473873384361431070,foreeeveeer,🥲,250
1473873384361431070,ivanpetrov32,💸,250
1473873384361431070,jaxjaxus,👀,250
1473873384361431070,operacional_cae,👀,250
1473873384361431070,yurigiu,👍,250
1473873384361431070,rzvlover,💸,250
1473873384361431070,skillfielder,💸,250
1473873384361431070,exine4595,☝️,250
1473873384361431070,johnnymnemonics,🥲,250
1473873384361431070,100bitlive,💸,250
1473873384361431070,wolfmaron999,💸,250
1473873384361431070,darkgammeth,💸,250
1473873384361431070,staggerrilla,🧲,250
1473873384361431070,player0451,💸,250
1473873384361431070,snoopys030,🆗,250
1473873384361431070,robin3one,❤️,250
1473873384361431070,ragnar175,💸,250
1473873384361431070,cerebralx1,👍,250
1473873384361431070,smogracing,👍,250
1473873384361431070,absullahqazi,💸,25
1473873384361431070,irblacky,💸,25
1475498829452415159,rzvlover,❤️,250
1475498829452415159,pika_gamy,❤️,250
1475498829452415159,robin3one,❤️,250
1475498829452415159,operacional_cae,❤️,250
1475498829452415159,valase,🎉,250
1475498829452415159,doubledwonders,👍,250
1475498829452415159,lillakra,❤️,250
1475498829452415159,dahhel,❤️,250
1475498829452415159,yurigiu,👍,250
1475498829452415159,exine4595,☝️,250
1475498829452415159,madagascaradam,🎉,250
1475498829452415159,silent_luc,👍,250
1475498829452415159,johnnymnemonics,❤️,250
1475498829452415159,wolfmaron999,❤️,250
1475498829452415159,slay_da_b,👍,250
1475498829452415159,avin_novor,❤️,250
1475498829452415159,alfims,❤️,250
1475498829452415159,alyssrentori,❤️,250
1475498829452415159,skillfielder,☝️,250
1475498829452415159,100bitlive,❤️,250
1475498829452415159,sasha5889,❤️,250
1475498829452415159,ikaliayev,👍,250
1475498829452415159,ivanpetrov32,👍,250
1475498829452415159,foreeeveeer,🎉,250
1475498829452415159,snoopys030,❤️,250
1475498829452415159,player0451,❤️,250
1475498829452415159,smogracing,👍,250
1475498829452415159,absullahqazi,❤️,25
1475498829452415159,irblacky,❤️,25
1476640035666268220,doubledwonders,🥳,250
1476640035666268220,alfims,🎉,250
1476640035666268220,rzvlover,❤️,250
1476640035666268220,player0451,🥳,250
1476640035666268220,operacional_cae,🥳,250
1476640035666268220,alyssrentori,🤔,250
1476640035666268220,lillakra,🥳,250
1476640035666268220,100bitlive,🎉,250
1476640035666268220,dahhel,🥳,250
1476640035666268220,valase,⏩,250
1476640035666268220,yurigiu,👍,250
1476640035666268220,somemarblesfriday,🥳,250
1476640035666268220,skillfielder,🥳,250
1476640035666268220,skillfielder,🎉,250
1476640035666268220,johnnymnemonics,👍,250
1476640035666268220,silent_luc,👍,250
1476640035666268220,cerebralx1,🏃‍♂️,250
1476640035666268220,madagascaradam,🥳,250
1476640035666268220,snoopys030,🥳,250
1476640035666268220,slay_da_b,👍,250
1476640035666268220,wolfmaron999,🥳,250
1476640035666268220,avin_novor,❤️,250
1476640035666268220,exine4595,☝️,250
1476640035666268220,sasha5889,🥳,250
1476640035666268220,robin3one,🥳,250
1476640035666268220,foreeeveeer,🏃‍♂️,250
1476640035666268220,ivanpetrov32,👍,250
1476640035666268220,smogracing,❤️,250
1476640035666268220,absullahqazi,🥳,25
1476640035666268220,irblacky,🥳,25
1476640035666268220,llucholba,🎉,25
1476991008792383601,100bitlive,👀,250
1476991008792383601,calypso_ba,👀,250
1476991008792383601,player0451,👀,250
1476991008792383601,aswd002,👀,250
1476991008792383601,alfims,🎉,250
1476991008792383601,valase,🤯,250
1476991008792383601,operacional_cae,🎉,250
1476991008792383601,lillakra,👀,250
1476991008792383601,rzvlover,👀,250
1476991008792383601,rzvlover,🎉,250
1476991008792383601,johnnymnemonics,🎉,250
1476991008792383601,avin_novor,❤️,250
1476991008792383601,skillfielder,👀,250
1476991008792383601,dahhel,👀,250
1476991008792383601,ivanpetrov32,🎉,250
1476991008792383601,shadowladyex,🎉,250
1476991008792383601,pika_gamy,👀,250
1476991008792383601,madagascaradam,🎉,250
1476991008792383601,darkgammeth,🎉,250
1476991008792383601,slay_da_b,🎉,250
1476991008792383601,snoopys030,👀,250
1476991008792383601,yurigiu,💢,250
1476991008792383601,wolfmaron999,👀,250
1476991008792383601,foreeeveeer,👀,250
1476991008792383601,silent_luc,🎉,250
1476991008792383601,smogracing,❤️,250
1476991008792383601,zoskycube,❤️,187
1476991008792383601,doubledwonders,🎉,140
1476991008792383601,absullahqazi,👀,25
1476991008792383601,xiaoxiao9313,🎉,105
1476991008792383601,irblacky,👀,25
1476991008792383601,llucholba,👀,44
1477192406641279058,madagascaradam,👑,250
1477192406641279058,player0451,👑,250
1477192406641279058,ikaliayev,👍,250
1477192406641279058,operacional_cae,👍,250
1477192406641279058,lillakra,👍,250
1477192406641279058,alyssrentori,🤔,250
1477192406641279058,ivanpetrov32,👍,250
1477192406641279058,rzvlover,👑,250
1477192406641279058,slay_da_b,👍,250
1477192406641279058,valase,🔗,250
1477192406641279058,exine4595,☝️,250
1477192406641279058,yurigiu,👍,250
1477192406641279058,johnnymnemonics,🥳,250
1477192406641279058,100bitlive,👍,250
1477192406641279058,wolfmaron999,👑,250
1477192406641279058,alfims,🤘,250
1477192406641279058,foreeeveeer,🥳,250
1477192406641279058,avin_novor,❤️,250
1477192406641279058,dahhel,👍,250
1477192406641279058,darkgammeth,🥳,250
1477192406641279058,doubledwonders,👀,250
1477192406641279058,sasha5889,👑,250
1477192406641279058,alexwifi42,👑,250
1477192406641279058,silent_luc,👍,250
1477192406641279058,smogracing,👍,250
1477192406641279058,snoopys030,👑,250
1477192406641279058,zoskycube,🔗,140
1477192406641279058,skillfielder,👑,187
1477192406641279058,absullahqazi,👑,25
1477192406641279058,xiaoxiao9313,👑,140
1477192406641279058,irblacky,👑,25
1477192406641279058,llucholba,👍,187
